repeat,fold,test_object,model,P3_Core,N_liq_logMAE,N_liq_logMAE_liq,Traj_RMSE,Traj_RMSE_continuation,Traj_RMSE_continuation_balanced,Traj_RMSE_continuation_worst,Traj_RMSE_worst,AUROC,AUPRC,Brier,ECE,Coverage_90,Calibration_Error,Traj_CRPS,Onset_EarlyWarning_Rate,Physics_Violation_Rate,CRR_RMSE,N_CRR_test,N_CRR_objects
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,DPI-EVT,347.059519887679,0.2614203989505768,0.4344653785228729,0.15134646981493388,0.11462339374665838,0.12391149749358495,0.14336417615413666,0.1715257614850998,0.9875862068965517,0.9918330308529943,0.036983881145715714,0.03807183727622032,0.8862619996070862,0.01400425036748254,0.07612674569941008,0.4827586206896552,0.0,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,EVT-NeuralSSM,410.65594686653765,0.25534310936927795,0.4233585596084595,0.10519489745076965,0.0857206475045768,0.07399643088380496,0.08671413362026215,0.11559099704027176,0.9889655172413793,0.9925442684063372,0.03643806278705597,0.03788554295897484,0.9367412328720093,0.03338658809661862,0.05071510026126564,0.4827586206896552,0.0,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,PINN,100.0,1.6711355447769165,1.0942778587341309,0.1489335105015903,0.14897265712742938,0.19302244981129965,0.29158642888069153,0.2809644937515259,0.966896551724138,0.9828262339418523,0.14707371592521667,0.30116543725684836,1.0,0.09866880575815835,0.08758217270660235,0.41379310344827586,0.0,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,Transformer,92.06008993985762,2.5802817344665527,2.010288715362549,0.1598946656475444,0.13961064554243657,0.19246295342842737,0.30911576747894287,0.31474798917770386,0.9848275862068965,0.9895341802782818,0.08420402556657791,0.1953749386248765,0.8833865523338318,0.028487769762674975,0.09303628413329867,0.13793103448275862,0.0,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,Neural Spline Flow,235.6652599797116,0.7484711408615112,1.304480791091919,0.09740986259756705,0.0804235608100409,0.07890459646781285,0.0918847844004631,0.12637898325920105,1.0,0.9999999999999998,0.047378215938806534,0.09207042824063036,0.4329073429107666,0.4592651804288228,0.05940135817841528,0.20689655172413793,0.8518518518518519,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,GRU,93.53751295097564,2.066230297088623,2.9674105644226074,0.15238024812372683,0.1439400838888343,0.1523006409406662,0.1697617769241333,0.17123347520828247,0.9820689655172414,0.9882183908045976,0.18204690515995026,0.3782905042171478,1.0,0.11666666666666665,0.09235975758719775,0.06896551724137931,0.42592592592592593,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,TCN,81.34336297170364,2.1834628582000732,1.9739232063293457,0.2143919702964084,0.2107580357515147,0.20420334736506143,0.2684498727321625,0.2653549611568451,0.9379310344827585,0.9679366610144997,0.20714890956878662,0.11931775068795239,0.9984025359153748,0.1123003085454305,0.1268820389227252,0.4827586206896552,0.0,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,CatBoost,,0.1186157613992691,0.17607195675373077,,,,,,0.9958620689655172,0.99676724137931,0.03497451916337013,0.042638491839170456,,,,0.4482758620689655,,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,DPI-Flow,594.1469675670222,0.09057164192199707,0.3622865676879883,0.04783727471493198,0.028679770831491275,0.02645985099176566,0.03054191544651985,0.05669977888464928,1.0,1.0,0.0013411823892965913,0.007383722167578525,0.9556707143783569,0.06466129620869954,0.020756093464360182,0.16666666666666666,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,DPI-EVT,360.7563656385563,0.08222892880439758,0.32891571521759033,0.06499228599628919,0.03987305378172228,0.039838578552007675,0.04201812669634819,0.06868252158164978,1.0,1.0,0.010933016426861286,0.026596982255578043,0.8934945464134216,0.02722123861312864,0.028284326943998617,0.5,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,EVT-NeuralSSM,601.4426684191983,0.0918819010257721,0.3675276041030884,0.056308644903704234,0.04598246147634641,0.049780101825793587,0.06868648529052734,0.07694301754236221,1.0,1.0,0.0004734215617645532,0.007897290438413621,0.8773747682571411,0.029370574156443285,0.02879191158102496,0.5,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,PINN,100.0,0.3242984712123871,1.112993597984314,0.19448146451101,0.20076057832336278,0.22231494386990866,0.3037991523742676,0.2929455041885376,1.0,1.0,0.023120233789086342,0.0841241592913866,0.5843408107757568,0.29880062540372215,0.12537046591506315,0.0,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,Transformer,331.8215553556671,0.21324701607227325,0.604224443435669,0.021812968666286955,0.023036909727126503,0.017438873182982206,0.023722823709249496,0.02342827618122101,1.0,1.0,0.006718678865581751,0.06406173259019853,0.9994242787361145,0.11493954261144002,0.015267472071692618,0.16666666666666666,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,Neural Spline Flow,153.47591578864123,0.3775103986263275,0.7386260032653809,0.046270591535291415,0.03209840513766806,0.031861276676257454,0.057207852602005005,0.08929005265235901,1.0,1.0,0.03555373474955559,0.13215481698513032,0.7956246137619019,0.09711188872655234,0.02260172564680831,0.16666666666666666,0.68,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,GRU,172.95200510017557,0.5061562061309814,1.4946203231811523,0.04102085142669413,0.031464638679754874,0.0372770174096028,0.05192158371210098,0.05614553019404411,1.0,1.0,0.007991736754775047,0.08669500946998596,0.9936672449111938,0.09881980419158935,0.021221711770153865,0.8333333333333334,0.0,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,TCN,349.9556417467287,0.25811633467674255,0.7685257792472839,0.06307975647233649,0.06563066106175475,0.0646682158112526,0.10585543513298035,0.0991031676530838,1.0,1.0,0.00046922825276851654,0.02040987752377987,0.9729418754577637,0.08078105449676513,0.03344715761494557,0.16666666666666666,0.56,,0,0
0,13,Облако разжижения · Штормовое разжижение/252-24 Усиление эстакады,CatBoost,,0.21545632183551788,0.25304755568504333,,,,,,1.0,1.0,0.011784188449382782,0.031970265805721286,,,,0.3333333333333333,,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),DPI-Flow,545.7390367569012,0.04483547434210777,0.4632999002933502,0.10009405548318248,0.08863247802825938,0.14977519400417805,0.2740934491157532,0.3083900809288025,0.8452380952380952,0.7291666666666666,0.037416864186525345,0.05342503661109554,0.8718637824058533,0.04474313656489052,0.03594831580234049,0.0,0.0,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),DPI-EVT,468.4978533660037,0.04706467315554619,0.4863349497318268,0.0950934590032151,0.09407374986435799,0.1589355105534196,0.29133960604667664,0.29075661301612854,0.8928571428571429,0.75,0.06628673523664474,0.07446110224531544,0.8194444179534912,0.06149940490722657,0.040403564982952285,0.0,0.0,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),EVT-NeuralSSM,446.94914218492386,0.044872868806123734,0.4636863172054291,0.11479220174132788,0.11081327212280372,0.18736277893185616,0.3408454358577728,0.3467410206794739,0.8333333333333333,0.7254901960784313,0.07235579937696457,0.08790951342351974,0.8727598786354065,0.03503582477569578,0.04934801251428292,0.0,0.0,,0,0
